author,post date,post time,text,Non-Independent Usage Rate,POS Bigrams,Particle Bigrams,Punctuation Preceding Tokens,Dependency Path Patterns,Unique Dependencies,Max Dependency Depth,Avg Dependency Depth,Forward Dependencies,Backward Dependencies,sentence_length,subj_verb_order_ratio,obj_verb_order_ratio,adj_noun_order_ratio
岸田文雄,2024/12/31,10:53:00,今年は激動の年となりましたが、今年一年、ご支援と叱咤激励いただきました全ての国民の皆さんに感謝申し上げます。,0.411764706,"Counter({'NOUN_ADP': 7, 'ADP_NOUN': 6, 'VERB_AUX': 3, 'AUX_AUX': 3, 'PUNCT_NOUN': 2, 'NOUN_NOUN': 2, 'NOUN_VERB': 2, 'ADP_VERB': 1, 'AUX_SCONJ': 1, 'SCONJ_PUNCT': 1, 'NOUN_NUM': 1, 'NUM_NOUN': 1, 'NOUN_PUNCT': 1, 'AUX_NOUN': 1, 'AUX_PUNCT': 1})",Counter(),"Counter({'が': 1, '年': 1, 'ます': 1})","Counter({'obl (なり -> 今年)': 1, 'case (今年 -> は)': 1, 'nmod (年 -> 激動)': 1, 'case (激動 -> の)': 1, 'obl (なり -> 年)': 1, 'case (年 -> と)': 1, 'advcl (申し上げ -> なり)': 1, 'aux (なり -> まし)': 1, 'aux (なり -> た)': 1, 'mark (なり -> が)': 1, 'punct (なり -> 、)': 1, 'compound (年 -> 今年)': 1, 'nummod (年 -> 一)': 1, 'obl (激励 -> 年)': 1, 'punct (年 -> 、)': 1, 'compound (支援 -> ご)': 1, 'obl (叱咤 -> 支援)': 1, 'case (支援 -> と)': 1, 'obl (激励 -> 叱咤)': 1, 'acl (さん -> 激励)': 1, 'aux (激励 -> いただき)': 1, 'aux (激励 -> まし)': 1, 'aux (激励 -> た)': 1, 'nmod (国民 -> 全て)': 1, 'case (全て -> の)': 1, 'nmod (さん -> 国民)': 1, 'case (国民 -> の)': 1, 'compound (さん -> 皆)': 1, 'obl (申し上げ -> さん)': 1, 'case (さん -> に)': 1, 'compound (申し上げ -> 感謝)': 1, 'ROOT (申し上げ -> 申し上げ)': 1, 'aux (申し上げ -> ます)': 1, 'punct (申し上げ -> 。)': 1})",11,5,2.617647059,16,15,34,0,0,0
岸田文雄,2024/12/31,10:53:00,ありがとうございました。,0.4,"Counter({'INTJ_VERB': 1, 'VERB_AUX': 1, 'AUX_AUX': 1, 'AUX_PUNCT': 1})",Counter(),Counter({'た': 1}),"Counter({'discourse (ござい -> ありがとう)': 1, 'ROOT (ござい -> ござい)': 1, 'aux (ござい -> まし)': 1, 'aux (ござい -> た)': 1, 'punct (ござい -> 。)': 1})",4,1,0.8,1,3,5,0,0,0
岸田文雄,2024/12/31,10:53:00,皆さん、良いお年をお過ごしください。,0.181818182,"Counter({'NOUN_NOUN': 2, 'NOUN_PUNCT': 1, 'PUNCT_ADJ': 1, 'ADJ_NOUN': 1, 'NOUN_ADP': 1, 'ADP_NOUN': 1, 'NOUN_VERB': 1, 'VERB_AUX': 1, 'AUX_PUNCT': 1})",Counter(),"Counter({'さん': 1, 'くださる': 1})","Counter({'compound (さん -> 皆)': 1, 'obl (過ごし -> さん)': 1, 'punct (さん -> 、)': 1, 'acl (年 -> 良い)': 1, 'compound (年 -> お)': 1, 'obj (過ごし -> 年)': 1, 'case (年 -> を)': 1, 'compound (過ごし -> お)': 1, 'ROOT (過ごし -> 過ごし)': 1, 'aux (過ごし -> ください)': 1, 'punct (過ごし -> 。)': 1})",8,2,1.363636364,6,3,11,0,0.090909091,0.090909091
岸田文雄,2024/12/05,8:13:00,ユネスコ総会にて昨年3月に申請していた、日本酒、焼酎、泡盛などの麹を使った日本の伝統的酒造りが無形文化遺産に正式に登録されました。,0.414634146,"Counter({'NOUN_ADP': 6, 'NOUN_NOUN': 4, 'ADP_NOUN': 4, 'VERB_AUX': 4, 'PUNCT_NOUN': 3, 'AUX_AUX': 3, 'ADP_VERB': 2, 'AUX_PUNCT': 2, 'NOUN_PUNCT': 2, 'NOUN_NUM': 1, 'NUM_NOUN': 1, 'AUX_SCONJ': 1, 'SCONJ_VERB': 1, 'ADP_ADP': 1, 'AUX_PROPN': 1, 'PROPN_ADP': 1, 'ADP_ADJ': 1, 'ADJ_AUX': 1, 'AUX_VERB': 1})",Counter({'など_の': 1}),"Counter({'た': 2, '日本酒': 1, '焼酎': 1})","Counter({'compound (総会 -> ユネスコ)': 1, 'obl (申請 -> 総会)': 1, 'case (総会 -> にて)': 1, 'compound (月 -> 昨年)': 1, 'nummod (月 -> 3)': 1, 'obl (申請 -> 月)': 1, 'case (月 -> に)': 1, 'acl (伝統的 -> 申請)': 1, 'aux (申請 -> し)': 1, 'mark (申請 -> て)': 1, 'fixed (て -> い)': 1, 'aux (申請 -> た)': 1, 'punct (申請 -> 、)': 1, 'nmod (焼酎 -> 日本酒)': 1, 'punct (日本酒 -> 、)': 1, 'nmod (泡盛 -> 焼酎)': 1, 'punct (焼酎 -> 、)': 1, 'nmod (麹 -> 泡盛)': 1, 'case (泡盛 -> など)': 1, 'case (泡盛 -> の)': 1, 'obj (使っ -> 麹)': 1, 'case (麹 -> を)': 1, 'acl (伝統的 -> 使っ)': 1, 'aux (使っ -> た)': 1, 'nmod (伝統的 -> 日本)': 1, 'case (日本 -> の)': 1, 'nsubj (登録 -> 伝統的)': 1, 'compound (伝統的 -> 酒造り)': 1, 'case (伝統的 -> が)': 1, 'compound (遺産 -> 無形)': 1, 'compound (遺産 -> 文化)': 1, 'obl (登録 -> 遺産)': 1, 'case (遺産 -> に)': 1, 'advcl (登録 -> 正式)': 1, 'aux (正式 -> に)': 1, 'ROOT (登録 -> 登録)': 1, 'aux (登録 -> さ)': 1, 'aux (登録 -> れ)': 1, 'aux (登録 -> まし)': 1, 'aux (登録 -> た)': 1, 'punct (登録 -> 。)': 1})",14,7,2.902439024,17,20,41,0.024390244,0.024390244,0
岸田文雄,2024/12/05,8:13:00,私も外交の場で日本のお酒をよく活用していたので、大変嬉しいニュースです。,0.44,"Counter({'ADP_NOUN': 3, 'NOUN_ADP': 3, 'VERB_AUX': 2, 'AUX_SCONJ': 2, 'AUX_PUNCT': 2, 'PRON_ADP': 1, 'ADP_PROPN': 1, 'PROPN_ADP': 1, 'NOUN_NOUN': 1, 'ADP_ADV': 1, 'ADV_VERB': 1, 'SCONJ_VERB': 1, 'SCONJ_AUX': 1, 'PUNCT_ADV': 1, 'ADV_ADJ': 1, 'ADJ_NOUN': 1, 'NOUN_AUX': 1})",Counter(),"Counter({'だ': 1, 'です': 1})","Counter({'nsubj (活用 -> 私)': 1, 'case (私 -> も)': 1, 'nmod (場 -> 外交)': 1, 'case (外交 -> の)': 1, 'obl (活用 -> 場)': 1, 'case (場 -> で)': 1, 'nmod (酒 -> 日本)': 1, 'case (日本 -> の)': 1, 'compound (酒 -> お)': 1, 'obj (活用 -> 酒)': 1, 'case (酒 -> を)': 1, 'advmod (活用 -> よく)': 1, 'acl (ニュース -> 活用)': 1, 'aux (活用 -> し)': 1, 'mark (活用 -> て)': 1, 'fixed (て -> い)': 1, 'aux (活用 -> た)': 1, 'mark (活用 -> の)': 1, 'fixed (の -> で)': 1, 'punct (活用 -> 、)': 1, 'advmod (嬉しい -> 大変)': 1, 'acl (ニュース -> 嬉しい)': 1, 'ROOT (ニュース -> ニュース)': 1, 'cop (ニュース -> です)': 1, 'punct (ニュース -> 。)': 1})",14,4,2.24,10,13,25,0.04,0.04,0.04
岸田文雄,2024/12/05,8:13:00,関係者の皆様のご尽力に感謝申し上げ、国民の皆さんと共に喜びたいと思います。,0.375,"Counter({'NOUN_ADP': 6, 'ADP_NOUN': 5, 'NOUN_NOUN': 3, 'ADP_VERB': 2, 'VERB_AUX': 2, 'NOUN_VERB': 1, 'VERB_PUNCT': 1, 'PUNCT_NOUN': 1, 'AUX_ADP': 1, 'AUX_PUNCT': 1})",Counter(),"Counter({'申し上げる': 1, 'ます': 1})","Counter({'nmod (様 -> 関係者)': 1, 'case (関係者 -> の)': 1, 'compound (様 -> 皆)': 1, 'nmod (尽力 -> 様)': 1, 'case (様 -> の)': 1, 'compound (尽力 -> ご)': 1, 'obl (申し上げ -> 尽力)': 1, 'case (尽力 -> に)': 1, 'compound (申し上げ -> 感謝)': 1, 'advcl (喜び -> 申し上げ)': 1, 'punct (申し上げ -> 、)': 1, 'nmod (さん -> 国民)': 1, 'case (国民 -> の)': 1, 'compound (さん -> 皆)': 1, 'nmod (共 -> さん)': 1, 'case (さん -> と)': 1, 'obl (喜び -> 共)': 1, 'case (共 -> に)': 1, 'ccomp (思い -> 喜び)': 1, 'aux (喜び -> たい)': 1, 'case (喜び -> と)': 1, 'ROOT (思い -> 思い)': 1, 'aux (思い -> ます)': 1, 'punct (思い -> 。)': 1})",9,6,3.166666667,12,10,24,0,0,0
岸田文雄,2024/12/05,8:13:00,写真は、今年の9月の訪米の時の日米観光イベントに参加した際に、日本のお酒を紹介している様子です。,0.411764706,"Counter({'NOUN_ADP': 8, 'ADP_NOUN': 4, 'NOUN_NOUN': 3, 'ADP_PUNCT': 2, 'ADP_VERB': 2, 'VERB_AUX': 2, 'PUNCT_NOUN': 1, 'ADP_NUM': 1, 'NUM_NOUN': 1, 'AUX_AUX': 1, 'AUX_NOUN': 1, 'PUNCT_PROPN': 1, 'PROPN_ADP': 1, 'AUX_SCONJ': 1, 'SCONJ_VERB': 1, 'VERB_NOUN': 1, 'NOUN_AUX': 1, 'AUX_PUNCT': 1})",Counter(),"Counter({'は': 1, 'に': 1, 'です': 1})","Counter({'nsubj (様子 -> 写真)': 1, 'case (写真 -> は)': 1, 'punct (写真 -> 、)': 1, 'nmod (月 -> 今年)': 1, 'case (今年 -> の)': 1, 'nummod (月 -> 9)': 1, 'nmod (訪米 -> 月)': 1, 'case (月 -> の)': 1, 'nmod (時 -> 訪米)': 1, 'case (訪米 -> の)': 1, 'nmod (イベント -> 時)': 1, 'case (時 -> の)': 1, 'compound (イベント -> 日米)': 1, 'compound (イベント -> 観光)': 1, 'obl (参加 -> イベント)': 1, 'case (イベント -> に)': 1, 'advcl (紹介 -> 参加)': 1, 'aux (参加 -> し)': 1, 'aux (参加 -> た)': 1, 'case (参加 -> 際)': 1, 'fixed (際 -> に)': 1, 'punct (参加 -> 、)': 1, 'nmod (酒 -> 日本)': 1, 'case (日本 -> の)': 1, 'compound (酒 -> お)': 1, 'obj (紹介 -> 酒)': 1, 'case (酒 -> を)': 1, 'acl (様子 -> 紹介)': 1, 'aux (紹介 -> し)': 1, 'mark (紹介 -> て)': 1, 'fixed (て -> いる)': 1, 'ROOT (様子 -> 様子)': 1, 'cop (様子 -> です)': 1, 'punct (様子 -> 。)': 1})",15,8,3.470588235,14,17,34,0,0.029411765,0
岸田文雄,2024/11/27,11:15:00,昨日、NTTの研究展示を拝見しました。,0.416666667,"Counter({'AUX_AUX': 2, 'ADV_PUNCT': 1, 'PUNCT_PROPN': 1, 'PROPN_ADP': 1, 'ADP_NOUN': 1, 'NOUN_NOUN': 1, 'NOUN_ADP': 1, 'ADP_VERB': 1, 'VERB_AUX': 1, 'AUX_PUNCT': 1})",Counter(),"Counter({'昨日': 1, 'た': 1})","Counter({'advmod (拝見 -> 昨日)': 1, 'punct (昨日 -> 、)': 1, 'nmod (展示 -> NTT)': 1, 'case (NTT -> の)': 1, 'compound (展示 -> 研究)': 1, 'obj (拝見 -> 展示)': 1, 'case (展示 -> を)': 1, 'ROOT (拝見 -> 拝見)': 1, 'aux (拝見 -> し)': 1, 'aux (拝見 -> まし)': 1, 'aux (拝見 -> た)': 1, 'punct (拝見 -> 。)': 1})",8,3,1.416666667,4,6,12,0,0.083333333,0
岸田文雄,2024/11/27,11:15:00,2021年にも伺いましたが、更に進化した技術を体験しました。 AI時代に対応し、大量のデータを効率よく伝え、処理する。宇宙などのフロンティアを開拓する。,0.444444444,"Counter({'NOUN_ADP': 6, 'VERB_AUX': 6, 'ADP_VERB': 4, 'AUX_AUX': 4, 'AUX_PUNCT': 4, 'ADP_NOUN': 3, 'ADP_ADP': 2, 'PUNCT_NOUN': 2, 'NUM_NOUN': 1, 'AUX_SCONJ': 1, 'SCONJ_PUNCT': 1, 'PUNCT_ADV': 1, 'ADV_VERB': 1, 'AUX_NOUN': 1, 'NOUN_NOUN': 1, 'PUNCT_ADJ': 1, 'ADJ_ADP': 1, 'NOUN_ADJ': 1, 'ADJ_VERB': 1, 'VERB_PUNCT': 1, 'PUNCT_VERB': 1})","Counter({'に_も': 1, 'など_の': 1})","Counter({'する': 3, 'が': 1, 'た': 1, '伝える': 1})","Counter({'nummod (年 -> 2021)': 1, 'obl (伺い -> 年)': 1, 'case (年 -> に)': 1, 'case (年 -> も)': 1, 'advcl (体験 -> 伺い)': 1, 'aux (伺い -> まし)': 1, 'aux (伺い -> た)': 1, 'mark (伺い -> が)': 1, 'punct (伺い -> 、)': 1, 'advmod (進化 -> 更に)': 1, 'acl (技術 -> 進化)': 1, 'aux (進化 -> し)': 1, 'aux (進化 -> た)': 1, 'obj (体験 -> 技術)': 1, 'case (技術 -> を)': 1, 'ROOT (体験 -> 体験)': 1, 'aux (体験 -> し)': 1, 'aux (体験 -> まし)': 1, 'aux (体験 -> た)': 1, 'punct (体験 -> 。)': 1, 'compound (時代 -> AI)': 1, 'obl (対応 -> 時代)': 1, 'case (時代 -> に)': 1, 'advcl (伝え -> 対応)': 1, 'aux (対応 -> し)': 1, 'punct (対応 -> 、)': 1, 'nmod (データ -> 大量)': 1, 'case (大量 -> の)': 1, 'obj (伝え -> データ)': 1, 'case (データ -> を)': 1, 'compound (よく -> 効率)': 1, 'advcl (伝え -> よく)': 1, 'advcl (処理 -> 伝え)': 1, 'punct (伝え -> 、)': 1, 'ROOT (処理 -> 処理)': 1, 'aux (処理 -> する)': 1, 'punct (処理 -> 。)': 1, 'nmod (フロンティア -> 宇宙)': 1, 'case (宇宙 -> など)': 1, 'case (宇宙 -> の)': 1, 'obj (開拓 -> フロンティア)': 1, 'case (フロンティア -> を)': 1, 'ROOT (開拓 -> 開拓)': 1, 'aux (開拓 -> する)': 1, 'punct (開拓 -> 。)': 1})",13,4,2.044444444,16,23,45,0,0.066666667,0.022222222
岸田文雄,2024/11/27,11:15:00,NTTが何十年と培ってきた光や電気、情報通信技術が組み合わさり、新しい価値を生み出しています。,0.36,"Counter({'NOUN_ADP': 4, 'ADP_VERB': 3, 'VERB_SCONJ': 2, 'SCONJ_VERB': 2, 'VERB_AUX': 2, 'PROPN_ADP': 1, 'ADP_NUM': 1, 'NUM_NOUN': 1, 'AUX_NOUN': 1, 'ADP_NOUN': 1, 'NOUN_PUNCT': 1, 'PUNCT_NOUN': 1, 'VERB_PUNCT': 1, 'PUNCT_ADJ': 1, 'ADJ_NOUN': 1, 'AUX_PUNCT': 1})",Counter(),"Counter({'電気': 1, '組み合わさる': 1, 'ます': 1})","Counter({'nsubj (培っ -> NTT)': 1, 'case (NTT -> が)': 1, 'nummod (年 -> 何十)': 1, 'obl (培っ -> 年)': 1, 'case (年 -> と)': 1, 'acl (光 -> 培っ)': 1, 'mark (培っ -> て)': 1, 'fixed (て -> き)': 1, 'aux (培っ -> た)': 1, 'nmod (電気 -> 光)': 1, 'case (光 -> や)': 1, 'nmod (情報通信技術 -> 電気)': 1, 'punct (電気 -> 、)': 1, 'nsubj (組み合わさり -> 情報通信技術)': 1, 'case (情報通信技術 -> が)': 1, 'advcl (生み出し -> 組み合わさり)': 1, 'punct (組み合わさり -> 、)': 1, 'acl (価値 -> 新しい)': 1, 'obj (生み出し -> 価値)': 1, 'case (価値 -> を)': 1, 'ROOT (生み出し -> 生み出し)': 1, 'mark (生み出し -> て)': 1, 'fixed (て -> い)': 1, 'aux (生み出し -> ます)': 1, 'punct (生み出し -> 。)': 1})",13,7,3.64,10,12,25,0.08,0.04,0.04
岸田文雄,2024/11/27,11:15:00,例えば光技術。 ,0,"Counter({'ADV_NOUN': 1, 'NOUN_NOUN': 1, 'NOUN_PUNCT': 1})",Counter(),Counter({'技術': 1}),"Counter({'advmod (技術 -> 例えば)': 1, 'compound (技術 -> 光)': 1, 'ROOT (技術 -> 技術)': 1, 'punct (技術 -> 。)': 1})",4,1,0.75,2,1,4,0,0,0
岸田文雄,2024/11/27,11:15:00,大量のデータを低遅延で効率的に処理できる通信技術の基盤です。,0.411764706,"Counter({'ADP_NOUN': 3, 'NOUN_ADP': 3, 'NOUN_NOUN': 2, 'ADJ_ADP': 1, 'ADP_ADJ': 1, 'ADJ_AUX': 1, 'AUX_VERB': 1, 'VERB_AUX': 1, 'AUX_NOUN': 1, 'NOUN_AUX': 1, 'AUX_PUNCT': 1})",Counter(),Counter({'です': 1}),"Counter({'nmod (データ -> 大量)': 1, 'case (大量 -> の)': 1, 'obj (処理 -> データ)': 1, 'case (データ -> を)': 1, 'compound (遅延 -> 低)': 1, 'obl (処理 -> 遅延)': 1, 'case (遅延 -> で)': 1, 'advcl (処理 -> 効率的)': 1, 'cop (効率的 -> に)': 1, 'acl (技術 -> 処理)': 1, 'aux (処理 -> できる)': 1, 'compound (技術 -> 通信)': 1, 'nmod (基盤 -> 技術)': 1, 'case (技術 -> の)': 1, 'ROOT (基盤 -> 基盤)': 1, 'cop (基盤 -> です)': 1, 'punct (基盤 -> 。)': 1})",11,5,2.705882353,8,8,17,0,0.058823529,0.058823529
岸田文雄,2024/11/27,11:15:00,台湾と、リアルタイムで遅延を感じさせないやり取りができました。,0.5625,"Counter({'NOUN_ADP': 3, 'AUX_AUX': 3, 'PROPN_ADP': 1, 'ADP_PUNCT': 1, 'PUNCT_NOUN': 1, 'ADP_NOUN': 1, 'ADP_VERB': 1, 'VERB_AUX': 1, 'AUX_NOUN': 1, 'ADP_AUX': 1, 'AUX_PUNCT': 1})",Counter(),"Counter({'と': 1, 'た': 1})","Counter({'nmod (やり取り -> 台湾)': 1, 'case (台湾 -> と)': 1, 'punct (台湾 -> 、)': 1, 'obl (感じ -> リアルタイム)': 1, 'case (リアルタイム -> で)': 1, 'obj (感じ -> 遅延)': 1, 'case (遅延 -> を)': 1, 'acl (やり取り -> 感じ)': 1, 'aux (感じ -> させ)': 1, 'aux (感じ -> ない)': 1, 'nsubj (でき -> やり取り)': 1, 'case (やり取り -> が)': 1, 'ROOT (でき -> でき)': 1, 'aux (でき -> まし)': 1, 'aux (でき -> た)': 1, 'punct (でき -> 。)': 1})",9,4,2.25,5,9,16,0,0.0625,0
岸田文雄,2024/11/27,11:15:00,こうした技術は、AI時代の大量データ処理に必須の技術でもあります。,0.380952381,"Counter({'NOUN_ADP': 4, 'NOUN_NOUN': 3, 'ADP_NOUN': 3, 'VERB_AUX': 2, 'ADV_VERB': 1, 'AUX_NOUN': 1, 'ADP_PUNCT': 1, 'PUNCT_NOUN': 1, 'NOUN_AUX': 1, 'AUX_ADP': 1, 'ADP_VERB': 1, 'AUX_PUNCT': 1})",Counter(),"Counter({'は': 1, 'ます': 1})","Counter({'advmod (し -> こう)': 1, 'acl (技術 -> し)': 1, 'aux (し -> た)': 1, 'nsubj (技術 -> 技術)': 1, 'case (技術 -> は)': 1, 'punct (技術 -> 、)': 1, 'compound (時代 -> AI)': 1, 'nmod (処理 -> 時代)': 1, 'case (時代 -> の)': 1, 'compound (処理 -> 大量)': 1, 'compound (処理 -> データ)': 1, 'obl (必須 -> 処理)': 1, 'case (処理 -> に)': 1, 'nmod (技術 -> 必須)': 1, 'case (必須 -> の)': 1, 'ROOT (技術 -> 技術)': 1, 'cop (技術 -> で)': 1, 'fixed (で -> も)': 1, 'fixed (で -> あり)': 1, 'aux (技術 -> ます)': 1, 'punct (技術 -> 。)': 1})",12,4,2.142857143,9,10,21,0,0,0
石破茂,2025/04/16,23:38:00,トランプ大統領、私の特使である赤澤大臣とお会いいただき、ありがとうございます。,0.277777778,"Counter({'ADP_NOUN': 2, 'VERB_AUX': 2, 'AUX_PUNCT': 2, 'PROPN_PUNCT': 1, 'PUNCT_PRON': 1, 'PRON_ADP': 1, 'NOUN_AUX': 1, 'AUX_VERB': 1, 'VERB_PROPN': 1, 'PROPN_NOUN': 1, 'NOUN_ADP': 1, 'NOUN_VERB': 1, 'PUNCT_INTJ': 1, 'INTJ_VERB': 1})",Counter(),"Counter({'トランプ大統領': 1, 'いただく': 1, 'ます': 1})","Counter({'nmod (大臣 -> トランプ大統領)': 1, 'punct (トランプ大統領 -> 、)': 1, 'nmod (特使 -> 私)': 1, 'case (私 -> の)': 1, 'acl (大臣 -> 特使)': 1, 'cop (特使 -> で)': 1, 'fixed (で -> ある)': 1, 'compound (大臣 -> 赤澤)': 1, 'obl (会い -> 大臣)': 1, 'case (大臣 -> と)': 1, 'compound (会い -> お)': 1, 'advcl (ござい -> 会い)': 1, 'aux (会い -> いただき)': 1, 'punct (会い -> 、)': 1, 'discourse (ござい -> ありがとう)': 1, 'ROOT (ござい -> ござい)': 1, 'aux (ござい -> ます)': 1, 'punct (ござい -> 。)': 1})",12,5,2.555555556,8,7,18,0,0,0
石破茂,2025/04/16,23:38:00,二国間関係の更なる発展につながる、実りある会談となることを期待しています。,0.304347826,"Counter({'NOUN_ADP': 4, 'ADP_VERB': 3, 'NOUN_NOUN': 2, 'VERB_NOUN': 2, 'VERB_AUX': 2, 'NUM_NOUN': 1, 'ADP_ADJ': 1, 'ADJ_NOUN': 1, 'VERB_PUNCT': 1, 'PUNCT_NOUN': 1, 'NOUN_VERB': 1, 'AUX_SCONJ': 1, 'SCONJ_VERB': 1, 'AUX_PUNCT': 1})",Counter(),"Counter({'つながる': 1, 'ます': 1})","Counter({'compound (関係 -> 二)': 1, 'compound (関係 -> 国)': 1, 'compound (関係 -> 間)': 1, 'nmod (発展 -> 関係)': 1, 'case (関係 -> の)': 1, 'amod (発展 -> 更なる)': 1, 'obl (つながる -> 発展)': 1, 'case (発展 -> に)': 1, 'acl (会談 -> つながる)': 1, 'punct (つながる -> 、)': 1, 'nmod (会談 -> 実り)': 1, 'compound (実り -> ある)': 1, 'obl (なる -> 会談)': 1, 'case (会談 -> と)': 1, 'acl (こと -> なる)': 1, 'obj (期待 -> こと)': 1, 'case (こと -> を)': 1, 'ROOT (期待 -> 期待)': 1, 'aux (期待 -> し)': 1, 'mark (期待 -> て)': 1, 'fixed (て -> い)': 1, 'aux (期待 -> ます)': 1, 'punct (期待 -> 。)': 1})",12,7,3.782608696,11,10,23,0,0.043478261,0.043478261
石破茂,2025/04/15,11:50:00,トルクメニスタン　ベルディムハメドフ大統領との首脳会談。,0.222222222,"Counter({'PROPN_NOUN': 2, 'NOUN_PROPN': 1, 'NOUN_ADP': 1, 'ADP_ADP': 1, 'ADP_NOUN': 1, 'NOUN_NOUN': 1, 'NOUN_PUNCT': 1})",Counter({'と_の': 1}),Counter({'会談': 1}),"Counter({'compound (大統領 -> トルクメニスタン)': 1, 'compound (大統領 -> \u3000)': 1, 'compound (大統領 -> ベルディムハメドフ)': 1, 'nmod (会談 -> 大統領)': 1, 'case (大統領 -> と)': 1, 'case (大統領 -> の)': 1, 'compound (会談 -> 首脳)': 1, 'ROOT (会談 -> 会談)': 1, 'punct (会談 -> 。)': 1})",5,2,1.444444444,5,3,9,0,0,0
石破茂,2025/04/13,10:20:00,「あすてっぷコワーキング　こうべ」で女性の働き方・社会起業などについての車座。,0.260869565,"Counter({'NOUN_NOUN': 5, 'ADP_NOUN': 3, 'NOUN_PUNCT': 2, 'NOUN_ADP': 2, 'PUNCT_NOUN': 1, 'NOUN_INTJ': 1, 'INTJ_NOUN': 1, 'PUNCT_ADP': 1, 'NOUN_SYM': 1, 'SYM_NOUN': 1, 'ADP_ADP': 1, 'ADP_VERB': 1, 'VERB_SCONJ': 1, 'SCONJ_ADP': 1})",Counter({'など_に': 1}),Counter({'車座': 1}),"Counter({'punct (\u3000 -> 「)': 1, 'compound (コワーキング -> あす)': 1, 'compound (コワーキング -> てっ)': 1, 'compound (コワーキング -> ぷ)': 1, 'compound (\u3000 -> コワーキング)': 1, 'nmod (車座 -> \u3000)': 1, 'nmod (べ -> こう)': 1, 'nmod (車座 -> べ)': 1, 'punct (べ -> 」)': 1, 'case (べ -> で)': 1, 'nmod (起業 -> 女性)': 1, 'case (女性 -> の)': 1, 'nmod (起業 -> 働き方)': 1, 'compound (起業 -> ・)': 1, 'compound (起業 -> 社会)': 1, 'nmod (車座 -> 起業)': 1, 'case (起業 -> など)': 1, 'case (起業 -> に)': 1, 'fixed (に -> つい)': 1, 'fixed (に -> て)': 1, 'case (起業 -> の)': 1, 'ROOT (車座 -> 車座)': 1, 'punct (車座 -> 。)': 1})",6,3,2,12,8,23,0,0,0
石破茂,2025/04/13,9:51:00,阪神・淡路大震災　慰霊と復興のモニュメントに献花させていただきました。,0.5625,"Counter({'NOUN_ADP': 3, 'AUX_AUX': 3, 'ADP_NOUN': 2, 'PROPN_NOUN': 1, 'NOUN_NOUN': 1, 'ADP_VERB': 1, 'VERB_AUX': 1, 'AUX_SCONJ': 1, 'SCONJ_AUX': 1, 'AUX_PUNCT': 1})",Counter(),Counter({'た': 1}),"Counter({'compound (慰霊 -> 阪神・淡路大震災)': 1, 'compound (慰霊 -> \u3000)': 1, 'nmod (モニュメント -> 慰霊)': 1, 'case (慰霊 -> と)': 1, 'nmod (モニュメント -> 復興)': 1, 'case (復興 -> の)': 1, 'obl (献花 -> モニュメント)': 1, 'case (モニュメント -> に)': 1, 'ROOT (献花 -> 献花)': 1, 'aux (献花 -> さ)': 1, 'aux (献花 -> せ)': 1, 'mark (献花 -> て)': 1, 'fixed (て -> いただき)': 1, 'aux (献花 -> まし)': 1, 'aux (献花 -> た)': 1, 'punct (献花 -> 。)': 1})",9,3,1.6875,5,10,16,0,0,0
石破茂,2025/04/13,9:32:00,川崎重工業、カワサキモータース、安福ゴム工業、福伸電機、兵庫精密工業所のみなさまより、米国関税の影響についてヒアリング。,0.166666667,"Counter({'PUNCT_PROPN': 5, 'PROPN_NOUN': 4, 'NOUN_ADP': 4, 'NOUN_PUNCT': 3, 'NOUN_NOUN': 3, 'PROPN_PUNCT': 2, 'PROPN_PROPN': 2, 'ADP_NOUN': 2, 'ADP_PUNCT': 1, 'ADP_VERB': 1, 'VERB_SCONJ': 1, 'SCONJ_NOUN': 1})",Counter(),"Counter({'川崎重工業': 1, 'モータース': 1, '工業': 1, '電機': 1, 'より': 1, 'ヒアリング': 1})","Counter({'nmod (モータース -> 川崎重工業)': 1, 'punct (川崎重工業 -> 、)': 1, 'compound (モータース -> カワサキ)': 1, 'nmod (工業 -> モータース)': 1, 'punct (モータース -> 、)': 1, 'compound (工業 -> 安福)': 1, 'compound (工業 -> ゴム)': 1, 'nmod (電機 -> 工業)': 1, 'punct (工業 -> 、)': 1, 'compound (電機 -> 福)': 1, 'compound (電機 -> 伸)': 1, 'nmod (工業所 -> 電機)': 1, 'punct (電機 -> 、)': 1, 'compound (工業所 -> 兵庫)': 1, 'compound (工業所 -> 精密)': 1, 'nmod (さま -> 工業所)': 1, 'case (工業所 -> の)': 1, 'compound (さま -> みな)': 1, 'obl (ヒアリング -> さま)': 1, 'case (さま -> より)': 1, 'punct (さま -> 、)': 1, 'compound (関税 -> 米国)': 1, 'nmod (影響 -> 関税)': 1, 'case (関税 -> の)': 1, 'obl (ヒアリング -> 影響)': 1, 'case (影響 -> に)': 1, 'fixed (に -> つい)': 1, 'fixed (に -> て)': 1, 'ROOT (ヒアリング -> ヒアリング)': 1, 'punct (ヒアリング -> 。)': 1})",7,7,3.333333333,17,7,30,0,0,0
